url_length,domain_length,path_length,dot_count,hyphen_count,digit_count,special_character_count,has_https,has_ip,has_at_symbol,query_parameter_count,has_fragment,subdomain_count,suspicious_keyword_count,is_shortened_url,label
69,20,42,3,0,21,0,0,0,0,0,0,1,0,0,1
27,20,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,10,1,1,0,0,0,1,0,0,0,0,0,0,0,1
35,26,1,2,0,3,0,1,0,0,0,0,1,0,0,1
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
25,18,0,3,0,1,0,0,0,0,0,0,2,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,21,0,3,0,0,0,0,0,0,0,0,2,0,0,1
23,16,0,2,0,1,0,0,0,0,0,0,1,0,0,1
28,21,0,3,0,0,0,0,0,0,0,0,2,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
96,8,80,1,2,17,0,1,0,0,0,0,0,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
40,31,1,3,0,3,0,1,0,0,0,0,2,1,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
55,29,19,3,0,18,0,0,0,0,0,0,2,0,0,1
25,16,1,2,1,0,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
16,9,0,2,0,0,0,0,0,0,0,0,1,0,0,1
75,28,40,2,0,6,0,0,0,0,0,0,1,0,1,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,29,1,2,1,6,0,1,0,0,0,0,1,0,0,1
75,28,40,2,0,6,0,0,0,0,0,0,1,0,1,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,4,0,0,0,1,0,0,0,0,3,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
46,21,17,2,0,1,0,1,0,0,0,0,1,0,0,1
52,21,23,4,0,0,1,1,0,1,0,0,2,0,0,1
32,25,0,3,0,2,0,0,0,0,0,0,2,0,0,1
62,28,26,2,0,0,0,1,0,0,0,0,1,0,0,1
34,27,0,2,0,0,0,0,0,0,0,0,1,0,1,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
71,11,52,1,1,8,0,1,0,0,0,0,0,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,2,5,0,1,0,0,0,0,1,0,0,1
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
51,43,0,3,0,4,0,1,0,0,0,0,2,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,2,0,1,0,0,0,0,1,0,0,0
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
87,30,50,3,2,23,1,0,0,0,0,0,1,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,21,1,2,0,0,0,1,0,0,0,0,1,0,0,1
52,43,1,2,0,12,0,1,0,0,0,0,1,0,0,1
64,25,12,2,0,16,4,0,0,0,2,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,28,0,3,0,0,0,0,0,0,0,0,2,1,0,1
35,19,8,1,1,0,0,1,0,0,0,0,0,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
48,41,0,2,0,26,0,0,0,0,0,0,1,0,0,1
20,11,1,1,0,0,0,1,0,0,0,0,0,0,0,1
28,21,0,2,2,0,0,0,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,25,1,2,1,6,0,1,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,1,2,0,2,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,31,0,2,0,0,0,0,0,0,0,0,1,0,0,1
42,33,1,2,0,19,0,1,0,0,0,0,1,0,0,1
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,1,2,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
55,46,1,2,0,0,0,1,0,0,0,0,1,0,0,1
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
52,19,25,2,0,0,1,1,0,0,0,0,0,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,1,0,0,1,0,0,0,0,1,0,0,0
86,26,53,1,1,13,0,0,0,0,0,0,0,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,1,0,0,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
50,28,14,2,0,5,0,1,0,0,0,0,1,0,0,1
34,26,0,3,0,0,0,1,0,0,0,0,2,0,0,0
20,13,0,1,0,2,0,0,0,0,0,0,0,0,0,1
25,17,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,2,0,0,0,1,0,0,0,0,1,0,1,0
25,16,1,2,1,0,0,1,0,0,0,0,1,0,0,1
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,29,0,2,1,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,1,0,0,0,0,0,0,1,0,0,1
53,34,11,3,2,1,0,1,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
28,21,0,2,0,0,0,0,0,0,0,0,1,0,0,1
81,7,66,1,0,7,0,1,0,0,0,0,0,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
465,13,21,13,2,83,34,0,1,0,8,0,0,3,0,1
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
44,13,23,2,0,4,0,1,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
64,40,16,5,2,5,0,1,0,0,0,0,3,0,0,1
31,5,18,1,0,0,0,1,0,0,0,0,0,0,1,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
35,27,0,3,0,0,0,1,0,0,0,0,2,0,0,0
31,23,0,2,1,0,0,1,0,0,0,0,1,0,0,0
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
47,38,1,2,2,0,0,1,0,0,0,0,1,0,0,1
30,22,0,2,1,0,0,1,0,0,0,0,1,0,0,0
31,24,0,3,0,1,0,0,0,0,0,0,2,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,1,0
50,31,12,6,0,0,0,0,0,0,0,0,4,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,28,1,2,0,0,0,1,0,0,0,0,1,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
92,19,65,1,1,7,0,1,0,0,0,0,0,0,0,1
63,52,4,4,2,0,0,0,0,0,0,0,3,0,0,1
63,17,27,2,0,13,1,0,0,0,0,0,0,0,0,1
57,15,34,3,2,0,0,1,0,0,0,0,1,0,0,1
31,24,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,1,0,0,1,0,0,0,0,1,0,0,0
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,25,1,2,1,6,0,1,0,0,0,0,1,0,0,1
59,42,9,2,2,7,0,1,0,0,0,0,1,1,0,1
34,25,1,2,0,1,0,1,0,0,0,0,1,0,0,1
30,23,0,3,0,0,0,0,0,0,0,0,2,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
46,38,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
126,20,98,3,0,19,0,1,0,0,0,0,1,0,0,1
31,23,0,3,0,0,0,1,0,0,0,0,2,0,0,0
61,22,31,2,1,0,0,1,0,0,0,0,0,0,0,1
20,13,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
39,24,7,3,0,0,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,1,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,16,1,2,1,0,0,1,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
76,28,40,2,1,4,0,1,0,0,0,0,1,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,27,1,2,1,6,0,1,0,0,0,0,1,0,0,1
90,63,20,5,3,11,0,0,0,0,0,0,3,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
29,22,0,3,0,0,0,0,0,0,0,0,2,0,0,1
86,22,21,3,0,23,1,1,0,0,0,1,1,0,0,1
36,28,0,2,0,0,0,1,0,0,0,0,1,0,1,0
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
51,42,1,2,3,2,0,1,0,0,0,0,1,0,0,1
26,9,9,2,0,2,0,1,0,0,0,0,1,0,0,1
32,24,0,2,2,6,0,1,0,0,0,0,1,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,1,0
29,21,0,2,1,0,0,1,0,0,0,0,1,0,0,0
37,7,1,3,0,0,1,1,0,0,0,0,0,0,0,1
241,83,54,5,14,40,7,1,0,0,3,0,3,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,20,0,2,1,0,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
55,47,0,3,4,19,0,1,0,0,0,0,2,0,0,1
35,27,0,2,1,0,0,1,0,0,0,0,1,0,0,0
30,22,1,2,0,0,0,0,0,0,0,0,1,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
47,40,0,3,2,0,0,0,0,0,0,0,2,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,31,1,3,2,1,0,1,0,0,0,0,2,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,29,1,2,0,6,0,1,0,0,0,0,1,0,1,1
22,15,0,2,1,0,0,0,0,0,0,0,1,0,0,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,34,0,2,0,10,0,0,0,0,0,0,1,0,0,1
23,16,0,2,0,0,0,0,0,0,0,0,1,0,0,1
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,1,0,0,1,0,0,0,0,1,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
40,32,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,1,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,1,0,0,1,0,0,0,0,1,0,0,0
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
30,22,0,3,0,0,0,1,0,0,0,0,2,0,0,0
31,23,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
27,20,0,2,2,0,0,0,0,0,0,0,1,0,1,1
33,26,0,3,0,0,0,0,0,0,0,0,2,0,0,1
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
105,20,77,3,0,7,0,1,0,0,0,0,1,0,0,1
37,28,1,2,0,3,0,1,0,0,0,0,1,0,0,1
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,3,0,0,0,1,0,0,0,0,2,0,0,0
38,26,1,3,0,1,2,0,0,0,1,0,2,0,1,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
130,11,112,9,1,26,4,0,0,1,0,0,0,0,0,1
18,11,0,2,0,0,0,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
305,16,22,5,8,94,20,1,0,0,4,0,1,0,0,1
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,20,0,3,0,7,0,0,0,0,0,0,2,0,0,1
37,28,1,2,0,3,0,1,0,0,0,0,1,0,0,1
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
55,11,36,2,2,0,0,1,0,0,0,0,0,0,0,1
26,19,0,3,0,0,0,0,0,0,0,0,2,0,0,1
18,10,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,1,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,3,1,0,0,1,0,0,0,0,2,0,0,0
30,23,0,2,0,0,0,0,0,0,0,0,1,0,0,1
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
89,18,1,1,1,3,5,1,0,0,1,0,0,0,0,1
84,76,0,3,1,11,0,1,0,0,0,0,2,0,0,1
25,18,0,3,0,1,0,0,0,0,0,0,2,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,1,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
106,49,50,3,4,42,1,0,0,0,0,0,1,0,0,1
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,21,0,3,0,1,0,0,0,0,0,0,2,0,0,1
35,26,1,2,1,4,0,1,0,0,0,0,1,0,0,1
105,13,65,3,0,9,1,1,0,1,0,1,1,0,0,1
43,34,1,2,3,0,0,1,0,0,0,0,1,0,0,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,21,0,2,0,0,0,0,0,0,0,0,1,0,0,1
35,27,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,22,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,3,0,0,0,1,0,0,0,0,2,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,18,1,2,0,1,0,1,0,0,0,0,1,0,0,1
29,20,1,2,1,4,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,21,0,3,0,0,0,0,0,0,0,0,2,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,1,0
26,18,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
80,26,46,1,0,10,0,1,0,0,0,0,0,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,1,0
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
18,10,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
38,29,1,2,2,0,0,1,0,0,0,0,1,0,0,1
25,17,0,2,1,0,0,1,0,0,0,0,1,0,0,0
48,39,1,3,4,4,0,1,0,0,0,0,2,0,0,1
24,17,0,2,0,0,0,0,0,0,0,0,1,0,0,1
20,12,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,3,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
74,14,52,1,1,4,0,1,0,0,0,0,0,0,0,1
51,42,1,3,2,6,0,1,0,0,0,0,2,0,0,1
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,6,8,1,0,2,0,0,0,0,0,0,0,0,1,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
18,4,6,1,0,2,0,1,0,0,0,0,0,0,0,1
33,25,0,2,0,0,0,1,0,0,0,0,1,0,0,0
40,32,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
54,45,1,2,2,1,0,1,0,0,0,0,1,0,0,1
36,27,1,2,1,4,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
19,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,1,0,0,1,0,0,0,0,1,0,0,0
22,15,0,2,0,0,0,0,0,0,0,0,1,0,0,1
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
31,24,0,2,0,0,0,0,0,0,0,0,1,0,0,1
47,38,1,5,0,4,0,1,0,0,0,0,4,0,0,1
34,25,1,2,1,6,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,2,0,1,0,0,0,0,1,0,0,0
56,47,1,3,4,24,0,1,0,0,0,0,2,0,0,1
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
125,16,70,4,0,32,4,1,0,1,1,0,1,1,0,1
32,24,0,2,1,0,0,1,0,0,0,0,1,0,0,0
26,16,2,1,0,0,0,1,0,0,0,0,0,0,0,1
92,20,52,3,0,12,1,1,0,0,0,0,1,0,0,1
27,19,0,2,1,0,0,1,0,0,0,0,1,0,0,0
99,18,1,2,0,31,2,1,0,0,1,0,1,0,0,1
47,38,1,2,2,10,0,1,0,0,0,0,1,1,0,1
28,21,0,3,0,0,0,0,0,0,0,0,2,0,0,1
22,14,0,3,0,0,0,1,0,0,0,0,2,0,0,0
22,14,0,2,0,0,0,1,0,0,0,0,1,0,0,0
89,80,1,3,0,14,0,1,0,0,0,0,2,0,0,1
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,11,12,1,0,0,0,0,0,0,0,0,0,0,1,1
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,0,0
33,25,1,2,1,6,0,0,0,0,0,0,1,0,0,1
46,37,1,2,3,8,0,1,0,0,0,0,1,0,0,1
22,15,0,2,0,2,0,0,0,0,0,0,1,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
30,23,0,3,0,0,0,0,0,0,0,0,2,0,0,1
36,27,1,2,1,6,0,1,0,0,0,0,1,0,0,1
38,29,1,1,0,19,0,1,0,0,0,0,0,0,0,1
21,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,27,1,2,0,0,0,1,0,0,0,0,1,0,0,1
83,74,1,3,0,15,0,1,0,0,0,0,2,0,0,1
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
53,12,33,1,1,0,1,1,0,0,0,0,0,0,0,1
61,27,26,3,0,1,1,1,0,1,0,0,1,0,0,1
32,25,0,2,0,0,0,0,0,0,0,0,1,0,0,1
31,23,0,3,0,0,0,1,0,0,0,0,2,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,34,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,32,1,2,2,0,0,1,0,0,0,0,1,0,0,1
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,1,0,0,1
88,15,65,2,0,8,0,1,0,0,0,0,1,0,0,1
23,15,0,2,1,0,0,1,0,0,0,0,1,0,0,0
36,28,1,2,0,0,0,0,0,0,0,0,1,0,0,1
38,30,0,2,1,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
41,32,1,3,0,2,0,1,0,0,0,0,2,0,0,1
27,19,0,2,0,3,0,1,0,0,0,0,1,0,0,0
29,20,1,1,0,0,0,1,0,0,0,0,0,0,0,1
29,21,0,3,0,0,0,1,0,0,0,0,2,0,0,0
21,14,0,2,0,2,0,0,0,0,0,0,1,0,0,1
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
26,18,0,2,0,0,0,1,0,0,0,0,1,0,0,0
24,16,0,2,0,0,0,1,0,0,0,0,1,0,0,0
38,29,1,2,1,0,0,1,0,0,0,0,1,0,0,1
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
43,30,5,2,1,0,0,1,0,0,0,0,1,0,0,1
31,23,1,1,1,0,0,0,0,0,0,0,0,2,0,1
39,14,18,1,2,0,0,0,0,0,0,0,0,0,0,1
82,74,1,3,0,10,0,0,0,0,0,0,2,0,0,1
31,24,0,2,1,0,0,0,0,0,0,0,1,0,0,1
18,10,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,15,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
37,21,8,2,1,4,0,1,0,0,0,0,1,0,0,1
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
71,23,40,1,0,2,0,1,0,0,0,0,0,0,1,1
28,20,0,3,0,0,0,1,0,0,0,0,2,0,0,0
29,21,0,2,0,0,0,1,0,0,0,0,1,0,0,0
21,13,1,3,0,10,0,0,1,0,0,0,0,0,0,1
47,38,1,3,0,0,0,1,0,0,0,0,2,0,0,1
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
36,28,0,2,0,0,0,1,0,0,0,0,1,0,0,0
253,12,17,10,0,42,17,0,1,0,5,0,0,2,0,1
25,18,0,2,0,0,0,0,0,0,0,0,1,0,0,1
25,18,0,2,1,0,0,0,0,0,0,0,1,0,0,1
38,30,0,2,2,0,0,1,0,0,0,0,1,0,0,0
25,17,0,2,0,0,0,1,0,0,0,0,1,0,0,0
29,20,1,2,0,1,0,1,0,0,0,0,1,0,0,1
24,16,0,2,1,0,0,1,0,0,0,0,1,0,0,0
36,29,0,4,0,9,0,0,0,0,0,0,3,0,0,1
37,29,0,2,0,0,0,1,0,0,0,0,1,0,0,0
42,34,0,2,0,0,0,1,0,0,0,0,1,0,0,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,0,0
34,26,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0
27,19,0,3,0,0,0,1,0,0,0,0,2,0,1,0
28,20,0,2,0,0,0,1,0,0,0,0,1,0,1,0
26,18,0,2,1,0,0,1,0,0,0,0,1,0,0,0
91,7,52,3,0,3,2,1,0,0,1,0,0,0,0,1
23,15,0,3,0,0,0,1,0,0,0,0,2,0,0,0
32,23,1,2,1,6,0,1,0,0,0,0,1,0,0,1
21,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0
43,35,0,2,0,0,0,1,0,0,0,0,1,0,0,0
23,4,11,1,0,1,0,1,0,0,0,0,0,0,1,1
25,17,0,2,1,0,0,1,0,0,0,0,1,0,0,0
32,24,0,2,0,0,0,1,0,0,0,0,1,0,0,0
